"state_calc","year","variable","value"
"NJ",2020,"stigma_family",0.224763533248563
"NJ",2020,"knowledge_aware",0.490301054207092
"NJ",2020,"risk_behavior",0.227295765533724
"NJ",2020,"talkhiv",0.170802654304389
"NJ",2020,"illicit",0.222020290144323
"NJ",2020,"homeless_col",0.0695011570840041
"NJ",2020,"insur_bin",0.7865355572131
"NJ",2020,"urbrur",0.999999999999999
"NJ",2020,"out_gi",0.915901470412575
"NJ",2020,"out_gid",0.647584942165797
"NJ",2020,"out_gic",0.771277387450712
"NJ",2020,"seehcp",0.940490194940309
"NJ",2022,"stigma_ahs",0.0567028466151231
"NJ",2022,"stigma_gss",0.262933458598736
"NJ",2022,"stigma_family",0.152907486953025
"NJ",2022,"knowledge_aware",0.465360070774913
"NJ",2022,"risk_behavior",0.359395829392038
"NJ",2022,"talkhiv",0.134711235178223
"NJ",2022,"illicit",0.238827125777623
"NJ",2022,"homeless_col",0.065490679314877
"NJ",2022,"insur_bin",0.918733063843898
"NJ",2022,"urbrur",1
"NJ",2022,"out_gi",0.856836314723228
"NJ",2022,"out_gid",0.72515316387819
"NJ",2022,"out_gic",0.816745249689545
"NJ",2022,"seehcp",0.849457161912247
"NJ",2024,"stigma_ahs",0.173648307608577
"NJ",2024,"stigma_gss",0.342406724749457
"NJ",2024,"stigma_family",0.150524239032905
"NJ",2024,"knowledge_aware",0.590678662166683
"NJ",2024,"risk_behavior",0.423620502637047
"NJ",2024,"talkhiv",0.105485636210923
"NJ",2024,"illicit",0.301747182342549
"NJ",2024,"homeless_col",0.0267327363954022
"NJ",2024,"insur_bin",0.962987559759022
"NJ",2024,"urbrur",1
"NJ",2024,"out_gi",0.929418792201295
"NJ",2024,"out_gid",0.729814169987759
"NJ",2024,"out_gic",0.721099799955572
"NJ",2024,"seehcp",0.887795293595692
"NM",2016,"stigma_ahs",0.420839412491061
"NM",2016,"stigma_gss",0.92270549045585
"NM",2016,"stigma_family",0.589945424743241
"NM",2016,"knowledge_aware",0.694570956134317
"NM",2016,"risk_behavior",0.357777800491027
"NM",2016,"talkhiv",0.215264215773009
"NM",2016,"illicit",0.382555327078943
"NM",2016,"homeless_col",0.186965317201954
"NM",2016,"insur_bin",0.872192903088014
"NM",2016,"urbrur",0.924571865979883
"NM",2016,"out_gi",0.997592757132239
"NM",2016,"out_gid",0.848704478356798
"NM",2016,"out_gic",0.942737267497954
"NM",2016,"seehcp",0.866405658748606
"NM",2018,"stigma_ahs",0.197807182555324
"NM",2018,"stigma_gss",0.528360414632383
"NM",2018,"stigma_family",0.19925096195177
"NM",2018,"knowledge_aware",0.270626475477361
"NM",2018,"risk_behavior",0.28125286946879
"NM",2018,"talkhiv",0.113969978371712
"NM",2018,"illicit",0.397400340217431
"NM",2018,"homeless_col",0.161873395152771
"NM",2018,"insur_bin",0.88109717828772
"NM",2018,"urbrur",0.886790240018362
"NM",2018,"out_gi",0.952331599588613
"NM",2018,"out_gid",0.691754469597597
"NM",2018,"out_gic",0.88707855464046
"NM",2018,"seehcp",0.75401144356765
"NM",2020,"stigma_ahs",0.114985409474526
"NM",2020,"stigma_gss",0.592020486450038
"NM",2020,"stigma_family",0.339994380409391
"NM",2020,"knowledge_aware",0.509703532353511
"NM",2020,"risk_behavior",0.186174142008793
"NM",2020,"talkhiv",0.213044184668073
"NM",2020,"illicit",0.212444719159866
"NM",2020,"homeless_col",0.15029942955883
"NM",2020,"insur_bin",0.859861850156849
"NM",2020,"urbrur",0.700558031439087
"NM",2020,"out_gi",0.878387158455929
"NM",2020,"out_gid",0.810086713101203
"NM",2020,"out_gic",0.931683837329254
"NM",2020,"seehcp",0.867730117801242
"NM",2022,"stigma_ahs",0.0197113034812834
"NM",2022,"stigma_gss",0.519579495620272
"NM",2022,"stigma_family",0.239681392747787
"NM",2022,"knowledge_aware",0.644255950394363
"NM",2022,"risk_behavior",0.368508197695232
"NM",2022,"talkhiv",0.234242564944756
"NM",2022,"illicit",0.248497437278735
"NM",2022,"homeless_col",0.141423476945179
"NM",2022,"insur_bin",0.940325437351616
"NM",2022,"urbrur",0.78380555437779
"NM",2022,"out_gi",0.978038366048285
"NM",2022,"out_gid",0.761944117123791
"NM",2022,"out_gic",0.906568470312266
"NM",2022,"seehcp",0.889272208099645
"NM",2024,"stigma_ahs",0.0255567422997937
"NM",2024,"stigma_gss",0.602375713769538
"NM",2024,"stigma_family",0.0761340475114227
"NM",2024,"knowledge_aware",0.771216866964561
"NM",2024,"risk_behavior",0.701832316993312
"NM",2024,"talkhiv",0.40079182261991
"NM",2024,"illicit",0.653258594091584
"NM",2024,"homeless_col",0.253629310834169
"NM",2024,"insur_bin",0.861054546307905
"NM",2024,"urbrur",0.75500268562041
"NM",2024,"out_gi",0.977341762187924
"NM",2024,"out_gid",0.866787525703431
"NM",2024,"out_gic",0.884175887873258
"NM",2024,"seehcp",0.827899215277172
"NV",2016,"stigma_ahs",0.125661548840101
"NV",2016,"stigma_gss",0.415504296617243
"NV",2016,"stigma_family",0.598391589082768
"NV",2016,"knowledge_aware",0.48046105160087
"NV",2016,"risk_behavior",0.129016069981924
"NV",2016,"talkhiv",0.131386497408836
"NV",2016,"illicit",0.325377070676229
"NV",2016,"homeless_col",0.0230808572340532
"NV",2016,"insur_bin",0.849828709676449
"NV",2016,"urbrur",0.927271726036876
"NV",2016,"out_gi",0.889709658398045
"NV",2016,"out_gid",0.710581591298991
"NV",2016,"out_gic",0.806148679615008
"NV",2016,"seehcp",0.88746852552398
"NV",2018,"stigma_ahs",0.0909004099175022
"NV",2018,"stigma_gss",0.378902632056455
"NV",2018,"stigma_family",0.190800945536041
"NV",2018,"knowledge_aware",0.348675524756329
"NV",2018,"risk_behavior",0.290262902510661
"NV",2018,"talkhiv",0.201937338341437
"NV",2018,"illicit",0.273654572599483
"NV",2018,"homeless_col",0.150139486378751
"NV",2018,"insur_bin",0.859150268030037
"NV",2018,"urbrur",0.937403429332208
"NV",2018,"out_gi",0.896888046773616
"NV",2018,"out_gid",0.757139065810478
"NV",2018,"out_gic",0.789692203151761
"NV",2018,"seehcp",0.807355453675813
"NV",2020,"stigma_ahs",0.035265395282268
"NV",2020,"stigma_gss",0.514320511562085
"NV",2020,"stigma_family",0.209518113690402
"NV",2020,"knowledge_aware",0.393171297844599
"NV",2020,"risk_behavior",0.407923547214229
"NV",2020,"talkhiv",0.0616870627557668
"NV",2020,"illicit",0.23219481893801
"NV",2020,"homeless_col",0.0367072258367446
"NV",2020,"insur_bin",0.707959815773868
"NV",2020,"urbrur",0.989648223533813
"NV",2020,"out_gi",0.960160059002075
"NV",2020,"out_gid",0.84682177445297
"NV",2020,"out_gic",0.90026852982282
"NV",2020,"seehcp",0.58827134481216
"NV",2022,"stigma_ahs",0.0773779504520935
"NV",2022,"stigma_gss",0.493619147062794
"NV",2022,"stigma_family",0.258090817484036
"NV",2022,"knowledge_aware",0.512740145340448
"NV",2022,"risk_behavior",0.410443379282253
"NV",2022,"talkhiv",0.105567231879538
"NV",2022,"illicit",0.311094704072492
"NV",2022,"homeless_col",0.115721396447547
"NV",2022,"insur_bin",0.960878195698059
"NV",2022,"urbrur",0.920577958785369
"NV",2022,"out_gi",1
"NV",2022,"out_gid",0.718288988277137
"NV",2022,"out_gic",0.786363930808915
"NV",2022,"seehcp",0.865281681976869
"NV",2024,"stigma_ahs",0.196965911303109
"NV",2024,"stigma_gss",0.554329688119171
"NV",2024,"stigma_family",0.240872891815563
"NV",2024,"knowledge_aware",0.463028018334271
"NV",2024,"risk_behavior",0.271174131139509
"NV",2024,"talkhiv",0.0040278165752587
"NV",2024,"illicit",0.175356540302595
"NV",2024,"homeless_col",0.144896476631805
"NV",2024,"insur_bin",0.976363600878736
"NV",2024,"urbrur",0.873447057092921
"NV",2024,"out_gi",0.892860382370141
"NV",2024,"out_gid",0.650063607232886
"NV",2024,"out_gic",0.884562275997589
"NV",2024,"seehcp",0.828263121953376
"NY",2016,"stigma_ahs",0.278069425573696
"NY",2016,"stigma_gss",0.485770360412752
"NY",2016,"stigma_family",0.415579820823549
"NY",2016,"knowledge_aware",0.489872525844399
"NY",2016,"risk_behavior",0.143726535885502
"NY",2016,"talkhiv",0.189393750113677
"NY",2016,"illicit",0.27449529746518
"NY",2016,"homeless_col",0.073898230253549
"NY",2016,"insur_bin",0.898098835382056
"NY",2016,"urbrur",0.928827545596811
"NY",2016,"out_gi",0.894877101861959
"NY",2016,"out_gid",0.73561008615507
"NY",2016,"out_gic",0.756983547687231
"NY",2016,"seehcp",0.906942167368159
"NY",2018,"stigma_ahs",0.0776141017465429
"NY",2018,"stigma_gss",0.344757907120112
"NY",2018,"stigma_family",0.178018798308912
"NY",2018,"knowledge_aware",0.381662569066267
"NY",2018,"risk_behavior",0.223527146404416
"NY",2018,"talkhiv",0.191510914594705
"NY",2018,"illicit",0.36482914225264
"NY",2018,"homeless_col",0.0438516338217502
"NY",2018,"insur_bin",0.944734860115785
"NY",2018,"urbrur",0.926981343336979
"NY",2018,"out_gi",0.929539661003785
"NY",2018,"out_gid",0.757288233906475
"NY",2018,"out_gic",0.80195099935729
"NY",2018,"seehcp",0.91422212816505
"NY",2020,"stigma_ahs",0.116825593197048
"NY",2020,"stigma_gss",0.389414138445876
"NY",2020,"stigma_family",0.220836818448917
"NY",2020,"knowledge_aware",0.568220351271441
"NY",2020,"risk_behavior",0.268416682718389
"NY",2020,"talkhiv",0.207412335472673
"NY",2020,"illicit",0.349628132491394
"NY",2020,"homeless_col",0.115464865872115
"NY",2020,"insur_bin",0.786678034682398
"NY",2020,"urbrur",0.921572620816109
"NY",2020,"out_gi",0.947823989818486
"NY",2020,"out_gid",0.721721203528002
"NY",2020,"out_gic",0.803834941178397
"NY",2020,"seehcp",0.904046046233359
"NY",2022,"stigma_ahs",0.0956586802082768
"NY",2022,"stigma_gss",0.425802038284057
"NY",2022,"stigma_family",0.237164419324412
"NY",2022,"knowledge_aware",0.659548383422544
"NY",2022,"risk_behavior",0.429192192407601
"NY",2022,"talkhiv",0.127005260603491
"NY",2022,"illicit",0.387383629730467
"NY",2022,"homeless_col",0.0993577134646115
"NY",2022,"insur_bin",0.95218839147192
"NY",2022,"urbrur",0.954053019756424
"NY",2022,"out_gi",0.91010867184936
"NY",2022,"out_gid",0.860660557607074
"NY",2022,"out_gic",0.83441300837355
"NY",2022,"seehcp",0.923492632689449
"NY",2024,"stigma_ahs",0.0665013216171472
"NY",2024,"stigma_gss",0.389576195599747
"NY",2024,"stigma_family",0.109390829708159
"NY",2024,"knowledge_aware",0.696310364628762
"NY",2024,"risk_behavior",0.383723396650319
"NY",2024,"talkhiv",0.16350635946403
"NY",2024,"illicit",0.367761391240834
"NY",2024,"homeless_col",0.0763164911284419
"NY",2024,"insur_bin",0.949690783138391
"NY",2024,"urbrur",0.917632634263985
"NY",2024,"out_gi",0.952080009764101
"NY",2024,"out_gid",0.836592798105348
"NY",2024,"out_gic",0.799422197041715
"NY",2024,"seehcp",0.871714801515285
"OH",2016,"stigma_ahs",0.36955379428398
"OH",2016,"stigma_gss",0.678577440547591
"OH",2016,"stigma_family",0.632538079681108
"OH",2016,"knowledge_aware",0.491462563397311
"OH",2016,"risk_behavior",0.248685704019422
"OH",2016,"talkhiv",0.154355898704615
"OH",2016,"illicit",0.252289625848845
"OH",2016,"homeless_col",0.0677216906011886
"OH",2016,"insur_bin",0.882500936720333
"OH",2016,"urbrur",0.823574071660063
"OH",2016,"out_gi",0.925446437318103
"OH",2016,"out_gid",0.698746407311678
"OH",2016,"out_gic",0.80648161148491
"OH",2016,"seehcp",0.86614171648646
"OH",2018,"stigma_ahs",0.120419542412329
"OH",2018,"stigma_gss",0.413461096425137
"OH",2018,"stigma_family",0.232988702183345
"OH",2018,"knowledge_aware",0.346908772372488
"OH",2018,"risk_behavior",0.19004824440049
"OH",2018,"talkhiv",0.166302973965852
"OH",2018,"illicit",0.298548413362634
"OH",2018,"homeless_col",0.0639818389117655
"OH",2018,"insur_bin",0.922269090466511
"OH",2018,"urbrur",0.868288880203996
"OH",2018,"out_gi",0.895993027249199
"OH",2018,"out_gid",0.741782064823823
"OH",2018,"out_gic",0.758225061399743
"OH",2018,"seehcp",0.890079916286924
"OH",2020,"stigma_ahs",0.0929350241821731
"OH",2020,"stigma_gss",0.326426823314355
"OH",2020,"stigma_family",0.281751603977433
"OH",2020,"knowledge_aware",0.431188963083565
"OH",2020,"risk_behavior",0.225400762062363
"OH",2020,"talkhiv",0.0988053168970009
"OH",2020,"illicit",0.269249345740782
"OH",2020,"homeless_col",0.0814059523642535
"OH",2020,"insur_bin",0.693545635999279
"OH",2020,"urbrur",0.835689405808499
"OH",2020,"out_gi",0.898473184770967
"OH",2020,"out_gid",0.618037115086568
"OH",2020,"out_gic",0.794717130656546
"OH",2020,"seehcp",0.823677911024622
"OH",2022,"stigma_ahs",0.125938662784231
"OH",2022,"stigma_gss",0.459758233088226
"OH",2022,"stigma_family",0.292837836608281
"OH",2022,"knowledge_aware",0.640154884306625
"OH",2022,"risk_behavior",0.351308964882477
"OH",2022,"talkhiv",0.0905400062144133
"OH",2022,"illicit",0.306557736724787
"OH",2022,"homeless_col",0.0842470413816692
"OH",2022,"insur_bin",0.929546840597883
"OH",2022,"urbrur",0.899446410993798
"OH",2022,"out_gi",0.956525624356643
"OH",2022,"out_gid",0.785660802137292
"OH",2022,"out_gic",0.774171735173394
"OH",2022,"seehcp",0.846827935709959
"OH",2024,"stigma_ahs",0.141241170944612
"OH",2024,"stigma_gss",0.476517528980477
"OH",2024,"stigma_family",0.25580476885154
"OH",2024,"knowledge_aware",0.6737189211636
"OH",2024,"risk_behavior",0.325378267438272
"OH",2024,"talkhiv",0.0620486515475789
"OH",2024,"illicit",0.343195663191601
"OH",2024,"homeless_col",0.0923999511263988
"OH",2024,"insur_bin",0.948400408690375
"OH",2024,"urbrur",0.881829948640329
"OH",2024,"out_gi",0.919783885737263
"OH",2024,"out_gid",0.845444882012727
"OH",2024,"out_gic",0.886398646378032
"OH",2024,"seehcp",0.905453088052791
"OK",2016,"stigma_ahs",0.0861634963865273
"OK",2016,"stigma_gss",0.598159381925683
"OK",2016,"stigma_family",0.395373764373602
"OK",2016,"knowledge_aware",0.361613166078925
"OK",2016,"risk_behavior",0.0788319404034235
"OK",2016,"talkhiv",0.163831896679604
"OK",2016,"illicit",0.121890120363563
"OK",2016,"homeless_col",0.0312596015046543
"OK",2016,"insur_bin",0.747830542640671
"OK",2016,"urbrur",0.732556873705602
"OK",2016,"out_gi",0.978936427226373
"OK",2016,"out_gid",0.673726054129356
"OK",2016,"out_gic",0.867435276267494
"OK",2016,"seehcp",0.777798139291607
"OK",2018,"stigma_ahs",0.127593622861056
"OK",2018,"stigma_gss",0.405276312211017
"OK",2018,"stigma_family",0.325454338540018
"OK",2018,"knowledge_aware",0.266489312285225
"OK",2018,"risk_behavior",0.189318035055717
"OK",2018,"talkhiv",0.150857075449801
"OK",2018,"illicit",0.199116281467519
"OK",2018,"homeless_col",0.132448751218391
"OK",2018,"insur_bin",0.896481591319007
"OK",2018,"urbrur",0.81408240416896
"OK",2018,"out_gi",0.908359325016058
"OK",2018,"out_gid",0.667805454206529
"OK",2018,"out_gic",0.890940729389482
"OK",2018,"seehcp",0.860113042969178
"OK",2020,"stigma_ahs",0.187988171788825
"OK",2020,"stigma_gss",0.47962288119856
"OK",2020,"stigma_family",0.420893738173112
"OK",2020,"knowledge_aware",0.49543743911745
"OK",2020,"risk_behavior",0.115190289860382
"OK",2020,"talkhiv",0.122666577202449
"OK",2020,"illicit",0.372921491846911
"OK",2020,"homeless_col",0.0818560120681019
"OK",2020,"insur_bin",0.617361774907052
"OK",2020,"urbrur",0.744478917348305
"OK",2020,"out_gi",0.99971847926845
"OK",2020,"out_gid",0.718981105643776
"OK",2020,"out_gic",0.826526021237571
"OK",2020,"seehcp",0.611500095321572
"OK",2022,"stigma_ahs",0.300606066987029
"OK",2022,"stigma_gss",0.270209999356954
"OK",2022,"stigma_family",0.37938953483061
"OK",2022,"knowledge_aware",0.507927135937883
"OK",2022,"risk_behavior",0.256842374065695
"OK",2022,"talkhiv",0.180251261036271
"OK",2022,"illicit",0.271079928834602
"OK",2022,"homeless_col",0.201447855279469
"OK",2022,"insur_bin",0.798855478180938
"OK",2022,"urbrur",0.666632210238247
"OK",2022,"out_gi",0.971358725403567
"OK",2022,"out_gid",0.712618375895214
"OK",2022,"out_gic",0.814839326758382
"OK",2022,"seehcp",0.831507505466801
"OK",2024,"stigma_ahs",0.0724391292558815
"OK",2024,"stigma_gss",0.521452212653551
"OK",2024,"stigma_family",0.0974580398446829
"OK",2024,"knowledge_aware",0.592885423645713
"OK",2024,"risk_behavior",0.35288819345983
"OK",2024,"talkhiv",0.240588948576543
"OK",2024,"illicit",0.228838727175059
"OK",2024,"homeless_col",0.0403027368860521
"OK",2024,"insur_bin",0.904118216383612
"OK",2024,"urbrur",0.761582153333608
"OK",2024,"out_gi",0.843420184131804
"OK",2024,"out_gid",0.757886388147779
"OK",2024,"out_gic",0.760401363034861
"OK",2024,"seehcp",0.860738738615515
"OR",2016,"stigma_ahs",0.331196603813814
"OR",2016,"stigma_gss",0.510687623206673
"OR",2016,"stigma_family",0.424274448923558
"OR",2016,"knowledge_aware",0.53145050838759
"OR",2016,"risk_behavior",0.118592680744548
"OR",2016,"talkhiv",0.128982716845991
"OR",2016,"illicit",0.404991244824432
"OR",2016,"homeless_col",0.138814848962651
"OR",2016,"insur_bin",0.91808054664757
"OR",2016,"urbrur",0.892080257600806
"OR",2016,"out_gi",0.943882022674001
"OR",2016,"out_gid",0.871725017512803
"OR",2016,"out_gic",0.858956956090834
"OR",2016,"seehcp",0.773731029908863
"OR",2018,"stigma_ahs",0.10813936969325
"OR",2018,"stigma_gss",0.477762584811771
"OR",2018,"stigma_family",0.174463083718985
"OR",2018,"knowledge_aware",0.444875193082304
"OR",2018,"risk_behavior",0.270223832868901
"OR",2018,"talkhiv",0.140053312210501
"OR",2018,"illicit",0.382166715990296
"OR",2018,"homeless_col",0.0535103379744211
"OR",2018,"insur_bin",0.927945578268445
"OR",2018,"urbrur",0.906776583055474
"OR",2018,"out_gi",0.924479207607264
"OR",2018,"out_gid",0.80781096129289
"OR",2018,"out_gic",0.660652921163079
"OR",2018,"seehcp",0.913488953036303
"OR",2020,"stigma_ahs",0.0819770532926358
"OR",2020,"stigma_gss",0.354006231190394
"OR",2020,"stigma_family",0.169671597659249
"OR",2020,"knowledge_aware",0.662029172513677
"OR",2020,"risk_behavior",0.258499878388455
"OR",2020,"talkhiv",0.0733124792862981
"OR",2020,"illicit",0.412507069638655
"OR",2020,"homeless_col",0.11382002057199
"OR",2020,"insur_bin",0.763465623449008
"OR",2020,"urbrur",0.914180065719153
"OR",2020,"out_gi",0.96496727071028
"OR",2020,"out_gid",0.756186675171735
"OR",2020,"out_gic",0.846162946837546
"OR",2020,"seehcp",0.932062897830723
"OR",2022,"stigma_ahs",0.144331774553628
"OR",2022,"stigma_gss",0.422513805115135
"OR",2022,"stigma_family",0.272137012184078
"OR",2022,"knowledge_aware",0.556503537842508
"OR",2022,"risk_behavior",0.37658914853385
"OR",2022,"talkhiv",0.10612277526884
"OR",2022,"illicit",0.392465664477565
"OR",2022,"homeless_col",0.123583033895023
"OR",2022,"insur_bin",0.920019317014178
"OR",2022,"urbrur",0.930337046650004
"OR",2022,"out_gi",0.974947212226329
"OR",2022,"out_gid",0.829560778076509
"OR",2022,"out_gic",0.836729951352108
"OR",2022,"seehcp",0.73219257587558
"OR",2024,"stigma_ahs",0.110719343295947
"OR",2024,"stigma_gss",0.270734171624463
"OR",2024,"stigma_family",0.183429934051725
"OR",2024,"knowledge_aware",0.72386145047213
"OR",2024,"risk_behavior",0.343467666180472
"OR",2024,"talkhiv",0.0349640182115665
"OR",2024,"illicit",0.438049890415788
"OR",2024,"homeless_col",0.162479627560746
"OR",2024,"insur_bin",0.987759065537119
"OR",2024,"urbrur",0.787846316938205
"OR",2024,"out_gi",0.949105320830532
"OR",2024,"out_gid",0.852879584951493
"OR",2024,"out_gic",0.889689218179217
"OR",2024,"seehcp",0.92472835683339
"PA",2016,"stigma_ahs",0.244238916708909
"PA",2016,"stigma_gss",0.522813964855375
"PA",2016,"stigma_family",0.448662823225773
"PA",2016,"knowledge_aware",0.461093566697065
"PA",2016,"risk_behavior",0.168960193768077
"PA",2016,"talkhiv",0.138645802356413
"PA",2016,"illicit",0.279120431976305
"PA",2016,"homeless_col",0.0853141574781148
"PA",2016,"insur_bin",0.857960599933843
"PA",2016,"urbrur",0.873892478460223
"PA",2016,"out_gi",0.917560635221359
"PA",2016,"out_gid",0.689152631419448
"PA",2016,"out_gic",0.776875337578511
"PA",2016,"seehcp",0.857413454394506
"PA",2018,"stigma_ahs",0.143806184485118
"PA",2018,"stigma_gss",0.352867753427019
"PA",2018,"stigma_family",0.198336978474742
"PA",2018,"knowledge_aware",0.382039382037676
"PA",2018,"risk_behavior",0.233771428594848
"PA",2018,"talkhiv",0.184485607065759
"PA",2018,"illicit",0.294922032044273
"PA",2018,"homeless_col",0.0705786553749276
"PA",2018,"insur_bin",0.93493712020651
"PA",2018,"urbrur",0.869787072370538
"PA",2018,"out_gi",0.880352112203039
"PA",2018,"out_gid",0.76501761453697
"PA",2018,"out_gic",0.850112583372429
"PA",2018,"seehcp",0.890651874274472
"PA",2020,"stigma_ahs",0.107919657151226
"PA",2020,"stigma_gss",0.324959666833838
"PA",2020,"stigma_family",0.194737545411711
"PA",2020,"knowledge_aware",0.564429498755903
"PA",2020,"risk_behavior",0.253378693159514
"PA",2020,"talkhiv",0.104449968711037
"PA",2020,"illicit",0.309178588340966
"PA",2020,"homeless_col",0.0812123369140043
"PA",2020,"insur_bin",0.798827127683353
"PA",2020,"urbrur",0.881154942409036
"PA",2020,"out_gi",0.945541597507115
"PA",2020,"out_gid",0.723612462661352
"PA",2020,"out_gic",0.778531422725415
"PA",2020,"seehcp",0.898155116129115
"PA",2022,"stigma_ahs",0.06823909828127
"PA",2022,"stigma_gss",0.289183179316543
"PA",2022,"stigma_family",0.199439821732097
"PA",2022,"knowledge_aware",0.49279574578289
"PA",2022,"risk_behavior",0.284503433629374
"PA",2022,"talkhiv",0.0958053378671161
"PA",2022,"illicit",0.292956281465089
"PA",2022,"homeless_col",0.0564063876305162
"PA",2022,"insur_bin",0.932325972642351
"PA",2022,"urbrur",0.931807464844222
"PA",2022,"out_gi",0.91342580915538
"PA",2022,"out_gid",0.717177307556795
"PA",2022,"out_gic",0.772133639500457
"PA",2022,"seehcp",0.813778555592654
"PA",2024,"stigma_ahs",0.119982510806437
"PA",2024,"stigma_gss",0.313625767728712
"PA",2024,"stigma_family",0.152495200338558
"PA",2024,"knowledge_aware",0.59454466900064
"PA",2024,"risk_behavior",0.332235325523862
"PA",2024,"talkhiv",0.248040947361189
"PA",2024,"illicit",0.347032248837846
"PA",2024,"homeless_col",0.138891978280531
"PA",2024,"insur_bin",0.923080686138866
"PA",2024,"urbrur",0.980385662822242
"PA",2024,"out_gi",0.909526425382711
"PA",2024,"out_gid",0.770161659442696
"PA",2024,"out_gic",0.704742470128085
"PA",2024,"seehcp",0.885788833073787
"RI",2016,"stigma_ahs",0
"RI",2016,"stigma_gss",0.366263776478081
"RI",2016,"stigma_family",0.0877662594175065
"RI",2016,"knowledge_aware",0.420660608403736
"RI",2016,"risk_behavior",0.0600570188138431
"RI",2016,"talkhiv",0.367300172124853
"RI",2016,"illicit",0.202034430445246
"RI",2016,"homeless_col",0.0144534937658694
"RI",2016,"insur_bin",0.936662421982191
"RI",2016,"urbrur",1
"RI",2016,"out_gi",0.939475941577366
"RI",2016,"out_gid",0.620725564041936
"RI",2016,"out_gic",0.841752632554599
"RI",2016,"seehcp",0.942221345775876
"RI",2018,"stigma_ahs",0.134753704602175
"RI",2018,"stigma_gss",0.539678655186979
"RI",2018,"stigma_family",0.0602676357167706
"RI",2018,"knowledge_aware",0.308646549974343
"RI",2018,"risk_behavior",0.206212003167242
"RI",2018,"talkhiv",0.0508119471379199
"RI",2018,"illicit",0.146753688437828
"RI",2018,"homeless_col",0.0927249608679063
"RI",2018,"insur_bin",0.976988334711181
"RI",2018,"urbrur",1
"RI",2018,"out_gi",0.874536866349322
"RI",2018,"out_gid",0.965394928629708
"RI",2018,"out_gic",0.824563690935223
"RI",2018,"seehcp",0.789655275672816
"RI",2022,"stigma_ahs",0.0326935442009622
"RI",2022,"stigma_gss",0.151238903730051
"RI",2022,"stigma_family",0.245604320561377
"RI",2022,"knowledge_aware",0.480671478256458
"RI",2022,"risk_behavior",0.229423851539751
"RI",2022,"talkhiv",0.0789318262076554
"RI",2022,"illicit",0.175148815377648
"RI",2022,"homeless_col",0.111042108132548
"RI",2022,"insur_bin",0.964291023769045
"RI",2022,"urbrur",1
"RI",2022,"out_gi",0.844300487207126
"RI",2022,"out_gid",0.632138678454414
"RI",2022,"out_gic",0.743191312557473
"RI",2022,"seehcp",0.942078437199901
"SC",2016,"stigma_ahs",0.503572011839911
"SC",2016,"stigma_gss",0.677633059337185
"SC",2016,"stigma_family",0.556210075132556
"SC",2016,"knowledge_aware",0.449965291564156
"SC",2016,"risk_behavior",0.115555603984387
"SC",2016,"talkhiv",0.2371020438142
"SC",2016,"illicit",0.255230173548078
"SC",2016,"homeless_col",0.0439743488266002
"SC",2016,"insur_bin",0.695606101427683
"SC",2016,"urbrur",0.849329859072616
"SC",2016,"out_gi",0.942239718251423
"SC",2016,"out_gid",0.643087465224462
"SC",2016,"out_gic",0.751623100333205
"SC",2016,"seehcp",0.833132763435747
"SC",2018,"stigma_ahs",0.128680834327505
"SC",2018,"stigma_gss",0.409210636433226
"SC",2018,"stigma_family",0.291319837471714
"SC",2018,"knowledge_aware",0.310452287253325
"SC",2018,"risk_behavior",0.1580614165384
"SC",2018,"talkhiv",0.120370668779358
"SC",2018,"illicit",0.327661828692991
"SC",2018,"homeless_col",0.0917113556136994
"SC",2018,"insur_bin",0.842961061104411
"SC",2018,"urbrur",0.921201860233238
"SC",2018,"out_gi",0.909051046376907
"SC",2018,"out_gid",0.689096013310588
"SC",2018,"out_gic",0.81867433326178
"SC",2018,"seehcp",0.834678499775634
"SC",2020,"stigma_ahs",0.101209258564381
"SC",2020,"stigma_gss",0.309561184150212
"SC",2020,"stigma_family",0.26352217518179
"SC",2020,"knowledge_aware",0.383422325048914
"SC",2020,"risk_behavior",0.144969318980097
"SC",2020,"talkhiv",0.181356916805235
"SC",2020,"illicit",0.30653854711069
"SC",2020,"homeless_col",0.0914739723280475
"SC",2020,"insur_bin",0.660742851112333
"SC",2020,"urbrur",0.912538380341478
"SC",2020,"out_gi",0.944867850788545
"SC",2020,"out_gid",0.605340103149579
"SC",2020,"out_gic",0.775014650812725
"SC",2020,"seehcp",0.802477180972791
"SC",2022,"stigma_ahs",0.131402347694961
"SC",2022,"stigma_gss",0.286584253815299
"SC",2022,"stigma_family",0.332782327720976
"SC",2022,"knowledge_aware",0.550962718223586
"SC",2022,"risk_behavior",0.204249282279675
"SC",2022,"talkhiv",0.14729957877833
"SC",2022,"illicit",0.34069684245994
"SC",2022,"homeless_col",0.13111834360992
"SC",2022,"insur_bin",0.919770397739746
"SC",2022,"urbrur",0.938324321806524
"SC",2022,"out_gi",0.917185118347439
"SC",2022,"out_gid",0.738070058239894
"SC",2022,"out_gic",0.828521047583115
"SC",2022,"seehcp",0.920656587383175
"SC",2024,"stigma_ahs",0.245161563665483
"SC",2024,"stigma_gss",0.361208796793205
"SC",2024,"stigma_family",0.223249274995191
"SC",2024,"knowledge_aware",0.694383314010839
"SC",2024,"risk_behavior",0.407470450022776
"SC",2024,"talkhiv",0.119655023161252
"SC",2024,"illicit",0.284367639443375
